num_records,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
6244,93,42873,Teriyaki Chicken Thighs,sp_hnbvJHqeui_42873_c_383506,u_UeHOYXxXUt,pyoung,5,1739849671,0,80,0,2,63,"I followed the recipe exactly, and it turned out amazing!"
6245,93,42873,Teriyaki Chicken Thighs,sp_xfXnGzEYlq_42873_c_748585,u_vavtThfnOd,ariel63,1,1739703446,4,83,7,3,79,One of the best recipes I've tried! Highly recommend this dish.
6246,93,42873,Teriyaki Chicken Thighs,sp_wFYzRQBKZA_42873_c_186788,u_XjNqBLsoiF,dannyfuller,4,1740343654,4,44,10,1,67,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6247,93,42873,Teriyaki Chicken Thighs,sp_ZyhxUSskgx_42873_c_452003,u_xvziUXlJbY,nguyenandrew,4,1739624154,5,14,9,1,60,This recipe was absolutely delicious! The flavors blended so well.
6248,93,42873,Teriyaki Chicken Thighs,sp_qiLfjBnBRX_42873_c_608529,u_pHaDhsRiFs,yzavala,4,1740456714,3,83,8,2,67,"The sauce was fantastic! I served it over rice, and it was a hit."
6249,93,42873,Teriyaki Chicken Thighs,sp_iSrUUZHhnN_42873_c_350429,u_wGyCMEXXyr,oliverdana,1,1740387667,5,63,4,5,82,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6250,93,42873,Teriyaki Chicken Thighs,sp_YCHLKjqaKN_42873_c_579387,u_VaXiJbglWa,judybrewer,5,1740384680,3,22,5,1,59,The balance of flavors was perfect! Will be adding this to my favorites.
6251,93,42873,Teriyaki Chicken Thighs,sp_MrkBunGvKk_42873_c_256987,u_sHxVOcVkCd,stevecook,2,1740510902,1,89,2,2,90,One of the best recipes I've tried! Highly recommend this dish.
6252,93,42873,Teriyaki Chicken Thighs,sp_zaVGroQzXu_42873_c_881740,u_bmrbfJFKil,julia77,2,1740468035,0,22,8,5,65,The balance of flavors was perfect! Will be adding this to my favorites.
6253,93,42873,Teriyaki Chicken Thighs,sp_jvtblRJpLf_42873_c_265963,u_JToZxfKHCj,qhuffman,4,1740132315,2,69,7,3,70,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6254,93,42873,Teriyaki Chicken Thighs,sp_rGIKfPBpDG_42873_c_911824,u_IAjYqWCpkK,anthonywoods,2,1740520655,4,98,8,1,77,Very easy to make and so flavorful. A great recipe for a quick meal.
6255,93,42873,Teriyaki Chicken Thighs,sp_DhDoVZxerN_42873_c_535075,u_qIbusbwnfU,rogerperry,5,1740315757,5,68,1,4,82,Very easy to make and so flavorful. A great recipe for a quick meal.
6256,93,42873,Teriyaki Chicken Thighs,sp_iNRcapASew_42873_c_300677,u_AmNZgZJfjb,drewfranco,1,1739993037,1,30,6,1,62,"I followed the recipe exactly, and it turned out amazing!"
6257,93,42873,Teriyaki Chicken Thighs,sp_ryovXgQDNm_42873_c_357915,u_fdeMwvtVSs,harveylisa,4,1739697554,3,80,1,4,82,The balance of flavors was perfect! Will be adding this to my favorites.
6258,93,42873,Teriyaki Chicken Thighs,sp_yXNaSMYdLk_42873_c_827815,u_kuGzkjvXDI,allenbryan,5,1739783024,3,38,1,2,53,"I made this for dinner, and my family loved it! Will make again."
6259,93,42873,Teriyaki Chicken Thighs,sp_XMaznVRxjw_42873_c_176226,u_hRojoOUrxX,brandycox,5,1739918244,0,24,7,1,77,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6260,93,42873,Teriyaki Chicken Thighs,sp_nawOaQOWvf_42873_c_704638,u_fuAhBsnXaB,csmith,4,1739632834,4,7,8,2,93,One of the best recipes I've tried! Highly recommend this dish.
6261,93,42873,Teriyaki Chicken Thighs,sp_awsgPJqgYQ_42873_c_314263,u_selwTDXVzN,john08,5,1739786968,3,69,4,1,100,The balance of flavors was perfect! Will be adding this to my favorites.
6262,93,42873,Teriyaki Chicken Thighs,sp_QzOYdNwlzd_42873_c_694747,u_suSFzRYpBV,karen27,3,1740219102,4,15,5,2,58,"The sauce was fantastic! I served it over rice, and it was a hit."
6263,93,42873,Teriyaki Chicken Thighs,sp_uSYZPXPhOT_42873_c_436467,u_jQgiAOJptM,barnold,2,1739887825,0,23,1,5,85,"The sauce was fantastic! I served it over rice, and it was a hit."
6264,93,42873,Teriyaki Chicken Thighs,sp_neUIqiKjsQ_42873_c_263413,u_uoPgOloVri,patrickbishop,4,1740067069,4,92,2,1,56,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6265,93,42873,Teriyaki Chicken Thighs,sp_UogVJlNHmH_42873_c_333277,u_YuOljjjizZ,pcraig,5,1740577276,5,93,1,2,98,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6266,93,42873,Teriyaki Chicken Thighs,sp_DdqNYgXfIV_42873_c_700372,u_NnfBwbiudF,vforbes,5,1739872530,2,18,9,5,73,"I made this for dinner, and my family loved it! Will make again."
6267,93,42873,Teriyaki Chicken Thighs,sp_sFDZWsMUYA_42873_c_436735,u_uezUiRhpvi,justin23,1,1740124443,1,25,6,3,56,"I followed the recipe exactly, and it turned out amazing!"
6268,93,42873,Teriyaki Chicken Thighs,sp_LWxFoshpSE_42873_c_953070,u_yvAdlWaYvU,mklein,3,1739686399,5,10,6,3,95,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6269,93,42873,Teriyaki Chicken Thighs,sp_WHJgnPaAap_42873_c_394229,u_oHGSBSvRZU,turneramy,3,1739658694,5,8,10,2,96,One of the best recipes I've tried! Highly recommend this dish.
6270,93,42873,Teriyaki Chicken Thighs,sp_PgZwNvrVOb_42873_c_927663,u_KUzCMqYRTp,jacksoncharles,3,1739962526,1,79,5,4,59,Very easy to make and so flavorful. A great recipe for a quick meal.
6271,93,42873,Teriyaki Chicken Thighs,sp_eDPiUoobcz_42873_c_535451,u_duWFENbAKr,rfoster,1,1739767195,5,27,1,5,78,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6272,93,42873,Teriyaki Chicken Thighs,sp_tgmtwvkpPm_42873_c_658976,u_myTIDCEjYs,gayryan,5,1740036013,2,15,7,5,73,One of the best recipes I've tried! Highly recommend this dish.
6273,93,42873,Teriyaki Chicken Thighs,sp_GERwFJpzEs_42873_c_783046,u_sPDmTvOrXi,pibarra,3,1739924325,5,10,1,3,52,The balance of flavors was perfect! Will be adding this to my favorites.
6274,93,42873,Teriyaki Chicken Thighs,sp_pgnDxFvgBJ_42873_c_520378,u_eDjhBxzDTk,susangarner,1,1740256673,5,13,7,2,69,"The sauce was fantastic! I served it over rice, and it was a hit."
6275,93,42873,Teriyaki Chicken Thighs,sp_JVRDxwVciQ_42873_c_598733,u_MwIGTidWNf,treynolds,5,1740164128,3,54,8,3,98,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6276,93,42873,Teriyaki Chicken Thighs,sp_FqsoMiXhnG_42873_c_683965,u_saxtgIEhjn,sharon33,5,1740216639,0,88,3,4,63,"The sauce was fantastic! I served it over rice, and it was a hit."
6277,93,42873,Teriyaki Chicken Thighs,sp_MHlreXvfGz_42873_c_369937,u_EdKfILMpsT,hunterwarren,3,1739934582,3,17,3,3,73,"The sauce was fantastic! I served it over rice, and it was a hit."
6278,93,42873,Teriyaki Chicken Thighs,sp_AgSfNtESqj_42873_c_344742,u_WyYtrVyMQE,bray,2,1740403223,3,34,10,5,67,"I followed the recipe exactly, and it turned out amazing!"
6279,93,42873,Teriyaki Chicken Thighs,sp_wikZHMuwvY_42873_c_688422,u_PfzzNhfqax,garrett57,4,1740559608,2,66,3,1,81,This recipe was absolutely delicious! The flavors blended so well.
6280,93,42873,Teriyaki Chicken Thighs,sp_parxHWAjTx_42873_c_304965,u_dVIkxhEmES,rmiller,4,1740124241,2,54,5,5,89,"I made this for dinner, and my family loved it! Will make again."
6281,93,42873,Teriyaki Chicken Thighs,sp_lLWUitxFEz_42873_c_265392,u_AzsAVpXeSF,trobinson,2,1740088420,5,4,7,1,100,This recipe was absolutely delicious! The flavors blended so well.
6282,93,42873,Teriyaki Chicken Thighs,sp_POvaFJSLOF_42873_c_805621,u_ogYVBmLcPR,robertsonshannon,2,1740398477,3,36,6,1,53,"I followed the recipe exactly, and it turned out amazing!"
6283,93,42873,Teriyaki Chicken Thighs,sp_PjFrfVErhS_42873_c_350705,u_axwkPRgKui,murraydaniel,5,1739591283,0,52,6,3,79,One of the best recipes I've tried! Highly recommend this dish.
6284,93,42873,Teriyaki Chicken Thighs,sp_WuxBBKmcbs_42873_c_256461,u_FDkoyurRUt,ozimmerman,5,1739917927,1,8,2,1,91,This recipe was absolutely delicious! The flavors blended so well.
6285,93,42873,Teriyaki Chicken Thighs,sp_wPnRLBfmWp_42873_c_488667,u_zXbFIssetI,ubooth,1,1739649277,0,27,8,1,71,Very easy to make and so flavorful. A great recipe for a quick meal.
6286,93,42873,Teriyaki Chicken Thighs,sp_xfYbxCNImh_42873_c_259656,u_KEfHwRQwdR,wvalencia,4,1740169053,1,95,6,1,52,"I followed the recipe exactly, and it turned out amazing!"
6287,93,42873,Teriyaki Chicken Thighs,sp_lJPZRYAlUm_42873_c_422595,u_xkJXkLBAee,jameshouston,5,1739776517,4,39,6,5,56,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6288,93,42873,Teriyaki Chicken Thighs,sp_gUtzLFnSRL_42873_c_250623,u_WDqAabymhb,sara91,2,1740264968,4,89,5,3,62,"The sauce was fantastic! I served it over rice, and it was a hit."
6289,93,42873,Teriyaki Chicken Thighs,sp_mYXlgDeDYM_42873_c_820664,u_uvAtzFNfNu,patricia72,5,1739941463,4,13,3,4,92,One of the best recipes I've tried! Highly recommend this dish.
6290,93,42873,Teriyaki Chicken Thighs,sp_stanzimdxT_42873_c_501366,u_EOZKmkaRfd,catherine70,5,1739749066,0,62,0,3,94,Very easy to make and so flavorful. A great recipe for a quick meal.
6291,93,42873,Teriyaki Chicken Thighs,sp_EcBWQSPqkn_42873_c_567623,u_DuYiBxODvd,harrisonchristopher,3,1740049056,2,20,10,1,83,"The sauce was fantastic! I served it over rice, and it was a hit."
6292,93,42873,Teriyaki Chicken Thighs,sp_XlxtUZveeO_42873_c_904201,u_GsbeEKTOtK,llittle,3,1740465165,0,63,1,3,89,"The sauce was fantastic! I served it over rice, and it was a hit."
6293,93,42873,Teriyaki Chicken Thighs,sp_Viypszgcmj_42873_c_761429,u_YedZEUBiQQ,whitneyjohnson,4,1739923660,2,26,3,3,53,One of the best recipes I've tried! Highly recommend this dish.
6294,93,42873,Teriyaki Chicken Thighs,sp_UWZZHKABKg_42873_c_747673,u_rpMMchMyZm,fkelly,5,1739597100,3,39,2,4,75,This recipe was absolutely delicious! The flavors blended so well.
6295,93,42873,Teriyaki Chicken Thighs,sp_XEqmkSeQIY_42873_c_911649,u_lapIkaPMdV,campbelljacob,5,1739754311,0,92,7,3,91,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6296,93,42873,Teriyaki Chicken Thighs,sp_OhdUEXxtKY_42873_c_559712,u_TCnmEgBkTM,deckerlaura,5,1740507009,1,42,10,4,82,This recipe was absolutely delicious! The flavors blended so well.
6297,93,42873,Teriyaki Chicken Thighs,sp_okOKsUExVh_42873_c_747748,u_SogyThbrrU,benjamingray,2,1740517607,4,5,3,1,74,"I followed the recipe exactly, and it turned out amazing!"
6298,93,42873,Teriyaki Chicken Thighs,sp_BqzvoSCETG_42873_c_104825,u_dwwaXNBzfA,alexis80,4,1739797288,0,1,8,2,99,"I followed the recipe exactly, and it turned out amazing!"
6299,93,42873,Teriyaki Chicken Thighs,sp_OGJKJPLIBE_42873_c_236930,u_PPCUrAzplA,stevenfleming,1,1739787874,5,75,4,2,88,My whole family enjoyed this meal. Definitely making it again.
6300,93,42873,Teriyaki Chicken Thighs,sp_MnTnyNuooz_42873_c_749408,u_nuQdmwrgvL,nicholas79,1,1739756013,0,52,6,3,52,One of the best recipes I've tried! Highly recommend this dish.
6301,93,42873,Teriyaki Chicken Thighs,sp_azlPPHUGQy_42873_c_609552,u_wWEeskTJIr,cobbchris,3,1740347574,4,14,1,5,99,Very easy to make and so flavorful. A great recipe for a quick meal.
6302,93,42873,Teriyaki Chicken Thighs,sp_iVQkbmgphs_42873_c_913705,u_FqxCfVqIik,figueroamichael,5,1740548927,0,56,3,4,51,"I made this for dinner, and my family loved it! Will make again."
6303,93,42873,Teriyaki Chicken Thighs,sp_CqykTFrwqd_42873_c_602116,u_jphgfBchvf,rhonda06,1,1740429199,2,96,5,2,81,The balance of flavors was perfect! Will be adding this to my favorites.
6304,93,42873,Teriyaki Chicken Thighs,sp_yAItCevEHe_42873_c_969869,u_CBaSAaaMjB,debramccormick,5,1740350760,3,81,5,1,69,"I followed the recipe exactly, and it turned out amazing!"
6305,93,42873,Teriyaki Chicken Thighs,sp_grYovCMDgG_42873_c_591542,u_gzPzpgtejj,ljones,2,1740312962,1,47,7,1,69,"The sauce was fantastic! I served it over rice, and it was a hit."
6306,93,42873,Teriyaki Chicken Thighs,sp_WrtOxSXJNO_42873_c_306602,u_DatcjXkFaJ,morrisonrobert,5,1740047493,2,71,2,2,83,One of the best recipes I've tried! Highly recommend this dish.
6307,93,42873,Teriyaki Chicken Thighs,sp_BaRQCqmycF_42873_c_246388,u_YokyxuzMwp,edwindyer,5,1740020055,4,9,2,1,85,"The sauce was fantastic! I served it over rice, and it was a hit."
6308,93,42873,Teriyaki Chicken Thighs,sp_mSBcdKjMtV_42873_c_532413,u_EUzfwlrjUl,greersteven,5,1740315176,3,5,4,5,77,"The sauce was fantastic! I served it over rice, and it was a hit."
6309,93,42873,Teriyaki Chicken Thighs,sp_snEsFaEHCl_42873_c_690612,u_qjYnUXjKFB,jhess,2,1739773144,2,8,3,1,74,"The sauce was fantastic! I served it over rice, and it was a hit."
6310,93,42873,Teriyaki Chicken Thighs,sp_NAvBpXBFVZ_42873_c_567604,u_zxZFJHqqTl,lwalls,3,1739822696,4,38,4,4,79,"The sauce was fantastic! I served it over rice, and it was a hit."
6311,93,42873,Teriyaki Chicken Thighs,sp_ORUxlbAIGu_42873_c_929280,u_AVLxhAMJRf,bryanbeck,2,1739606298,5,80,10,5,81,One of the best recipes I've tried! Highly recommend this dish.
6312,93,42873,Teriyaki Chicken Thighs,sp_mpyEvVVkSw_42873_c_425864,u_GMtXTUptfl,ricejose,4,1739759785,2,55,9,1,75,"The sauce was fantastic! I served it over rice, and it was a hit."
6313,93,42873,Teriyaki Chicken Thighs,sp_rLUoHmNKJY_42873_c_207644,u_XMQwjUkQIA,ramirezbeverly,3,1739603878,0,7,1,2,96,"The sauce was fantastic! I served it over rice, and it was a hit."
6314,93,42873,Teriyaki Chicken Thighs,sp_GGbVnguztF_42873_c_159333,u_fLgaQmLzhk,ann80,1,1740315150,4,12,2,4,57,"I followed the recipe exactly, and it turned out amazing!"
6315,93,42873,Teriyaki Chicken Thighs,sp_OAQzIhzjmg_42873_c_548066,u_KxJaIshsOq,kimberly36,1,1739963845,4,44,3,2,54,"I followed the recipe exactly, and it turned out amazing!"
6316,93,42873,Teriyaki Chicken Thighs,sp_SCbIgSUpbh_42873_c_944253,u_WqDZkGUERj,karen10,3,1740097157,0,29,6,4,64,"The sauce was fantastic! I served it over rice, and it was a hit."
6317,93,42873,Teriyaki Chicken Thighs,sp_IJroYovYPh_42873_c_631535,u_MsJKcyUggs,tamarayates,1,1740417077,0,20,3,1,79,My whole family enjoyed this meal. Definitely making it again.
6318,93,42873,Teriyaki Chicken Thighs,sp_tWNxVgJbKG_42873_c_129416,u_CZwLzbjoZE,jonesmelissa,3,1740012677,5,97,4,5,65,My whole family enjoyed this meal. Definitely making it again.
6319,93,42873,Teriyaki Chicken Thighs,sp_tacAHQdXfi_42873_c_579206,u_FLcOtOqiPd,jbrown,2,1740135117,4,68,9,4,67,The balance of flavors was perfect! Will be adding this to my favorites.
6320,93,42873,Teriyaki Chicken Thighs,sp_TLoOEFlsUb_42873_c_835965,u_XqoXynrYFR,qgregory,4,1740337827,1,1,1,5,77,This recipe was absolutely delicious! The flavors blended so well.
6321,93,42873,Teriyaki Chicken Thighs,sp_TfKmDDGDjh_42873_c_131579,u_zQcYktoRzz,danielmayo,5,1740220521,5,92,3,3,56,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6322,93,42873,Teriyaki Chicken Thighs,sp_lKbRDKodYs_42873_c_623243,u_gsuxGTirPG,lynnallen,5,1739728868,0,40,8,4,73,The balance of flavors was perfect! Will be adding this to my favorites.
6323,93,42873,Teriyaki Chicken Thighs,sp_hZvlhCJcgr_42873_c_758211,u_ifsEuyMxVH,amber68,3,1739935202,3,81,3,5,61,One of the best recipes I've tried! Highly recommend this dish.
6324,93,42873,Teriyaki Chicken Thighs,sp_fNUuHnTayj_42873_c_228488,u_CBYECReAJx,caroline63,3,1739690413,0,100,7,5,97,This recipe was absolutely delicious! The flavors blended so well.
6325,93,42873,Teriyaki Chicken Thighs,sp_dWGLtDZhOK_42873_c_184079,u_ChTllQpfjk,rsmall,5,1739900194,4,25,6,5,73,Very easy to make and so flavorful. A great recipe for a quick meal.
6326,93,42873,Teriyaki Chicken Thighs,sp_AefMxhYdZw_42873_c_462488,u_ePfrlTHGgt,deborah12,5,1740034050,4,99,0,5,85,My whole family enjoyed this meal. Definitely making it again.
6327,93,42873,Teriyaki Chicken Thighs,sp_PdUHfPcfcc_42873_c_740707,u_fUzBsFxhJT,braunjennifer,5,1740317784,3,13,9,5,100,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6328,93,42873,Teriyaki Chicken Thighs,sp_MapWSXCoUp_42873_c_698937,u_TRolwXWZef,gailwilliams,4,1740417386,1,47,10,3,82,My whole family enjoyed this meal. Definitely making it again.
6329,93,42873,Teriyaki Chicken Thighs,sp_iFDpFfVRLn_42873_c_781502,u_bDJRNdbPSA,brittanylynch,3,1739746566,2,60,4,4,96,"The sauce was fantastic! I served it over rice, and it was a hit."
6330,93,42873,Teriyaki Chicken Thighs,sp_JhZydWUhzw_42873_c_908917,u_tPAaIdQMBj,brent35,4,1739885904,5,85,2,2,69,The balance of flavors was perfect! Will be adding this to my favorites.
6331,93,42873,Teriyaki Chicken Thighs,sp_kuvPegtvYl_42873_c_544239,u_XGbwkDphII,johnsonduane,3,1739667593,0,61,5,2,96,"I made this for dinner, and my family loved it! Will make again."
6332,93,42873,Teriyaki Chicken Thighs,sp_aKxycKMAHW_42873_c_821078,u_CJhUMkGAIT,cassandrabaldwin,2,1739623228,5,9,10,2,74,"The sauce was fantastic! I served it over rice, and it was a hit."
6333,93,42873,Teriyaki Chicken Thighs,sp_exOguScAXB_42873_c_298425,u_hShrnHOhJk,simmonsdavid,3,1740402333,3,45,9,5,77,"I followed the recipe exactly, and it turned out amazing!"
6334,93,42873,Teriyaki Chicken Thighs,sp_HquNIDBfXE_42873_c_296068,u_nGIAxwfSkH,lydiamcmillan,5,1739835993,3,85,10,3,76,My whole family enjoyed this meal. Definitely making it again.
6335,93,42873,Teriyaki Chicken Thighs,sp_BygsdkJIea_42873_c_872803,u_kFJwivKTlt,sandra08,1,1740134917,1,37,2,2,87,"I made this for dinner, and my family loved it! Will make again."
6336,93,42873,Teriyaki Chicken Thighs,sp_GQkYaiXglT_42873_c_971656,u_yUJGTByrBU,kimberly82,2,1739629857,2,80,7,3,82,My whole family enjoyed this meal. Definitely making it again.
6337,93,42873,Teriyaki Chicken Thighs,sp_pNAaNdToIr_42873_c_483633,u_rkBeahQVpG,crystalhines,1,1739981829,2,16,6,5,53,"I followed the recipe exactly, and it turned out amazing!"
6338,93,42873,Teriyaki Chicken Thighs,sp_oTDMwfXRae_42873_c_672774,u_boSWByZRXk,jacobcooper,2,1739985293,0,6,3,5,69,My whole family enjoyed this meal. Definitely making it again.
6339,93,42873,Teriyaki Chicken Thighs,sp_rIgNGosbHk_42873_c_347748,u_fwtxOLPRKs,murrayelizabeth,4,1739878951,5,76,8,4,84,"I made this for dinner, and my family loved it! Will make again."
6340,93,42873,Teriyaki Chicken Thighs,sp_DQzPUPcbYw_42873_c_764039,u_DoKqqHgckF,henryrobert,4,1740139923,1,92,8,5,90,"The sauce was fantastic! I served it over rice, and it was a hit."
6341,93,42873,Teriyaki Chicken Thighs,sp_SEyOByXREm_42873_c_473839,u_ZhMkJtcgys,sharonbarnes,2,1740198342,2,93,5,5,77,"I followed the recipe exactly, and it turned out amazing!"
6342,93,42873,Teriyaki Chicken Thighs,sp_TaQizCOfNj_42873_c_615826,u_lSpnfzWkKR,hernandeznicole,5,1739918790,0,28,9,3,93,One of the best recipes I've tried! Highly recommend this dish.
6343,93,42873,Teriyaki Chicken Thighs,sp_VlGnhujcWg_42873_c_297624,u_EjUwWOXXRx,sluna,3,1739885435,1,32,3,2,70,"I followed the recipe exactly, and it turned out amazing!"
6344,93,42873,Teriyaki Chicken Thighs,sp_kLNIZgKVCP_42873_c_363271,u_hyfucudhCL,tiffany16,5,1740296104,3,19,0,3,94,Very easy to make and so flavorful. A great recipe for a quick meal.
6345,93,42873,Teriyaki Chicken Thighs,sp_VElqvMtvof_42873_c_501593,u_fVDvTtcTXS,sarahjohnson,4,1740392487,3,91,8,3,84,"I made this for dinner, and my family loved it! Will make again."
6346,93,42873,Teriyaki Chicken Thighs,sp_ITwDklLIBn_42873_c_659733,u_vEuRmEiiUq,khunt,4,1739876256,1,92,10,4,81,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6347,93,42873,Teriyaki Chicken Thighs,sp_YUjVLJJRge_42873_c_581477,u_VbhYMFqxGS,cassandra59,5,1740301525,5,16,8,1,69,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6348,93,42873,Teriyaki Chicken Thighs,sp_ombyIbMoCV_42873_c_142224,u_HskOIdVdYO,sarahpratt,3,1740101856,3,89,1,1,59,"I followed the recipe exactly, and it turned out amazing!"
6349,93,42873,Teriyaki Chicken Thighs,sp_tzHdSRKAlu_42873_c_312145,u_kViKdQtPdc,qcunningham,5,1740494761,1,14,8,3,81,The balance of flavors was perfect! Will be adding this to my favorites.
6350,93,42873,Teriyaki Chicken Thighs,sp_lbkrvynymz_42873_c_759432,u_sdHMhAYiqC,gailmiles,2,1740441613,3,89,5,5,91,My whole family enjoyed this meal. Definitely making it again.
6351,93,42873,Teriyaki Chicken Thighs,sp_eeFyqvgPxJ_42873_c_793243,u_nACSQappji,tiffanyscott,4,1739847753,2,84,2,3,68,"I followed the recipe exactly, and it turned out amazing!"
6352,93,42873,Teriyaki Chicken Thighs,sp_KDSHRBpsDB_42873_c_363471,u_mrnVMfiCmR,cathy05,4,1740136956,2,15,2,2,78,One of the best recipes I've tried! Highly recommend this dish.
6353,93,42873,Teriyaki Chicken Thighs,sp_zHockiMTmO_42873_c_648304,u_WYlJqbJUrm,jenkinsscott,4,1740264495,0,14,3,3,94,My whole family enjoyed this meal. Definitely making it again.
6354,93,42873,Teriyaki Chicken Thighs,sp_ZYUzuvhYqZ_42873_c_568651,u_acLijnRtjs,ethornton,1,1740060347,3,42,8,5,90,My whole family enjoyed this meal. Definitely making it again.
6355,93,42873,Teriyaki Chicken Thighs,sp_lhUWHjodWK_42873_c_586276,u_mVLrkwFVaG,zdean,4,1740288627,2,98,1,1,61,My whole family enjoyed this meal. Definitely making it again.
6356,93,42873,Teriyaki Chicken Thighs,sp_eqvQSOSdJN_42873_c_111480,u_IkuiNrCjnq,mario52,2,1739758767,3,75,10,3,69,My whole family enjoyed this meal. Definitely making it again.
6357,93,42873,Teriyaki Chicken Thighs,sp_ByVdvYecQI_42873_c_314842,u_kqtVmtaziH,robertsamy,3,1739968812,5,50,0,2,76,Very easy to make and so flavorful. A great recipe for a quick meal.
6358,93,42873,Teriyaki Chicken Thighs,sp_bxsRICHgkP_42873_c_245111,u_trsUVDzcVC,scooper,1,1740250896,0,68,3,4,55,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6359,93,42873,Teriyaki Chicken Thighs,sp_SQpHnEXCgZ_42873_c_274712,u_DZhmEQueYn,barrettgregory,4,1739965348,2,90,6,4,99,The balance of flavors was perfect! Will be adding this to my favorites.
6360,93,42873,Teriyaki Chicken Thighs,sp_JumvHeiaYe_42873_c_983591,u_RdeEqzdRFD,roy14,2,1739791236,0,65,2,4,75,The balance of flavors was perfect! Will be adding this to my favorites.
6361,93,42873,Teriyaki Chicken Thighs,sp_RaUWijeHiB_42873_c_448335,u_DzKXXyWGCD,jgibson,1,1740529162,5,76,7,3,94,"I made this for dinner, and my family loved it! Will make again."
6362,93,42873,Teriyaki Chicken Thighs,sp_ritRCjiRLy_42873_c_943225,u_GURIYWmWBE,danielrodriguez,1,1740038192,5,8,9,3,78,The balance of flavors was perfect! Will be adding this to my favorites.
6363,93,42873,Teriyaki Chicken Thighs,sp_UODJeTjBwJ_42873_c_310852,u_jJaQAEyNhZ,hdudley,3,1739968633,1,83,7,1,77,This recipe was absolutely delicious! The flavors blended so well.
6364,93,42873,Teriyaki Chicken Thighs,sp_DnYXGSxrQY_42873_c_411373,u_xxUcKIThwC,kjohnston,4,1739815992,3,54,3,1,59,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6365,93,42873,Teriyaki Chicken Thighs,sp_wBBwchxgEZ_42873_c_970036,u_cwgsBueulE,martinezwanda,1,1740218652,0,40,4,4,79,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
6366,93,42873,Teriyaki Chicken Thighs,sp_abPQXEXmdZ_42873_c_540906,u_YQGMgvOPZf,powelljulie,2,1739969816,4,52,8,1,62,Very easy to make and so flavorful. A great recipe for a quick meal.
6367,93,42873,Teriyaki Chicken Thighs,sp_MIvJyHtVPq_42873_c_269857,u_EogMkJUSsK,chasewade,5,1740192261,2,51,8,4,63,"The sauce was fantastic! I served it over rice, and it was a hit."
6368,93,42873,Teriyaki Chicken Thighs,sp_ONSxfwNaWd_42873_c_507987,u_QOijDAWJnE,dbrown,4,1740289796,3,50,6,2,100,Very easy to make and so flavorful. A great recipe for a quick meal.
6369,93,42873,Teriyaki Chicken Thighs,sp_MYPHoEjpwa_42873_c_886006,u_kkgOgwjjCx,scott23,3,1740521138,4,30,10,4,97,The balance of flavors was perfect! Will be adding this to my favorites.
6370,93,42873,Teriyaki Chicken Thighs,sp_HVSLyaFYHe_42873_c_762904,u_nTtRCJcaxm,jwilliams,4,1740533859,4,13,7,2,96,"I made this for dinner, and my family loved it! Will make again."
6371,93,42873,Teriyaki Chicken Thighs,sp_fhVocKdCNg_42873_c_307480,u_zOaUvEcroY,johnmyers,2,1740147590,1,42,2,2,61,"I followed the recipe exactly, and it turned out amazing!"
6372,93,42873,Teriyaki Chicken Thighs,sp_CtNQVlKEEG_42873_c_746448,u_qAqbGHOJhT,trevorreyes,5,1740093586,3,88,7,4,89,One of the best recipes I've tried! Highly recommend this dish.
6373,93,42873,Teriyaki Chicken Thighs,sp_plMVSPEZxg_42873_c_338515,u_oAzIsWBDfV,yoderjason,1,1739871842,1,92,8,3,88,The balance of flavors was perfect! Will be adding this to my favorites.
6374,93,42873,Teriyaki Chicken Thighs,sp_ZtXDGElxgd_42873_c_235591,u_ysBdyOnTcm,omar94,2,1740053458,3,82,0,2,82,"I followed the recipe exactly, and it turned out amazing!"
6375,93,42873,Teriyaki Chicken Thighs,sp_wKFHKTcktp_42873_c_996141,u_LHsQVtLTcF,ztownsend,3,1740244619,0,42,10,4,84,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
6376,93,42873,Teriyaki Chicken Thighs,sp_vmEqDyroLW_42873_c_259056,u_yojyeJxHkP,christine20,1,1740431772,0,5,2,1,75,One of the best recipes I've tried! Highly recommend this dish.
